Program,Site Name,City,State,Latitude,Longitude
Brownfield,Miles Kimball,Oshkosh,WI,44.0109,-88.5391
Brownfield,Parcel G of Marion/Pearl Redevelopment,Oshkosh,WI,44.0159,-88.5389
Brownfield,Parcel H of Marion/Pearl Redevelopment,Oshkosh,WI,44.0154,-88.5379
Brownfield,Parcel I of Marion/Pearl Redevelopment,Oshkosh,WI,44.0153,-88.5383
Brownfield,Parcel J of Marion/Pearl Redevelopment,Oshkosh,WI,44.0146,-88.5378
Brownfield,"Riverside Park, Wisconsin Public Service",Oshkosh,WI,44.0137,-88.534
Brownfield,University Parking Lot,Oshkosh,WI,44.0159,-88.5385
Brownfield,1116-1152 Washington Avenue,Racine,WI,42.71973,-87.79507
Brownfield,1143 Douglas,Racine,WI,42.735435,-87.788344
Brownfield,1206 Wisconsin Avenue,Racine,WI,42.71982,-87.78286
Brownfield,1321 State Street,Racine,WI,42.731158,-87.796366
Brownfield,1402 Liberty,Racine,WI,42.730837,-87.79822
Brownfield,1423 State Street,Racine,WI,42.731289,-87.795394
Brownfield,1425 N Memorial Drive,Racine,WI,42.739928,-87.799515
Brownfield,1500 N Memorial,Racine,WI,42.73951,-87.80022
Brownfield,1526 Washington Ave.,Racine,WI,42.71519,-87.80039
Brownfield,1601 21st Street,Racine,WI,42.70529,-87.79977
Brownfield,1601 Racine,Racine,WI,42.712361,-87.793589
Brownfield,1715 6th Street,Racine,WI,42.72645,-87.80158
Brownfield,1716 Racine Street,Racine,WI,42.710455,-87.793974
Brownfield,1717 6th Street,Racine,WI,42.72645,-87.80158
Brownfield,1800 21st Street,Racine,WI,42.70439,-87.80069
Brownfield,1912 Edgewood Ave,Racine,WI,42.74493,-87.79784
Brownfield,814 S Memorial/817 Harbridge Ave,Racine,WI,42.7233,-87.8
Brownfield,920-924 Memorial,Racine,WI,42.722109,-87.799246
Brownfield,EZ Pool & Marina Property (G3JANY00),Beech Bottom,WV,40.2383,-80.6522
Brownfield,OVIBDC Property,Benwood,WV,39.98976,-80.735816
Brownfield,D&L Tire (Alker Tire),Buckhannon,WV,38.99586,-80.22747
Brownfield,Dixie-Narco,Charles Town,WV,39.2874,-77.86961
Brownfield,Veiner,Charles Town,WV,39.29123,-77.86049
Brownfield,New Judicial Building Annex,Charleston,WV,38.352496,-81.638116
Brownfield,Sweazy Property,Charleston,WV,38.34608,-81.62597
Brownfield,Veterans Transitional Living Center,Charleston,WV,38.351,-81.624
Brownfield,Adkins Property,Chesapeake,WV,38.22575,-81.53811
Brownfield,Former Sizemores Store,Clay,WV,38.46127,-81.09055
Brownfield,JG Bradley Campground,Clay,WV,38.459722,-81.06931
Brownfield,"Former West Virgiia Plastics, aka Baby World",Grafton,WV,39.35167,-80.03944
Brownfield,CSX East Yard,Hinton,WV,37.660278,-80.890278
Brownfield,"CSX-RTI project, aka CSX",Huntington,WV,38.404167,-82.423611
Brownfield,Old Black Diamond Industrial Property,Huntington,WV,38.40126,-82.49679
Brownfield,Sabraton Railside Riparian property,Morgantown,WV,39.6236,-79.92668
Brownfield,Sabraton Railside Riparian Property 2,Morgantown,WV,39.620983,-79.925542
Brownfield,Tick Toc Tire,Myrtle,WV,37.791666,-82.125
Brownfield,Barkhurst (North) New Cumberland Pty (G3HVNY00),New Cumberland,WV,40.490278,-80.603055
Brownfield,Barkhurst (South) New Cumberland Pty (G3HWNY00),New Cumberland,WV,40.486111,-80.6
Brownfield,Newell-PSN Porcelain Property (G3JHNY00),Newell,WV,40.6204,-80.603
Brownfield,Camden Street,Parkersburg,WV,39.2599,-81.5413
Brownfield,Public Works Facility,Ranson,WV,39.28931,-77.86505
Brownfield,Sandy Ridge Orchard,Shenandoah Junction,WV,39.391944,-77.846389
Brownfield,Starvaggi Avenue F Property (G3HYNY00),Weirton,WV,40.4244,-80.5905
Brownfield,Starvaggi Machine Shop Property (G3HZNY00),Weirton,WV,40.4022,-80.5523
Brownfield,Starvaggi Three Springs Drive Property (G3HXNY00),Weirton,WV,40.3952,-80.547
Brownfield,Former Dubois Mill Site,Dubois,WY,43.526153,-109.6154
Brownfield,The Old Wind River Game & Fish Buildings,Fort Washakie,WY,42.985556,-108.885
Brownfield,Old Wind River High School,Kinnear,WY,43.1816,-108.7388
Brownfield,Upton Regional Industrial Property,Upton,WY,44.11097,-104.65593
Brownfield,Former Wamsutter #1 Landfill,Wamsutter,WY,41.666667,-107.96527
Federal Superfund,ADAK NAVAL AIR STATION,ADAK,AK,51.8775,-176.6525
Federal Superfund,ELMENDORF AIR FORCE BASE,ANCHORAGE,AK,61.25416,-149.7917
Federal Superfund,FORT RICHARDSON (USARMY),ANCHORAGE,AK,61.25833,-149.7
Federal Superfund,STANDARD STEEL & METAL SALVAGE YARD (USDOT),ANCHORAGE,AK,61.2279,-149.8324
Federal Superfund,EIELSON AIR FORCE BASE,FAIRBANKS,AK,64.67145,-147.0492
Federal Superfund,FORT WAINWRIGHT,FORT WAINWRIGHT,AK,64.823,-147.6106
Federal Superfund,ANNISTON ARMY DEPOT (SOUTHEAST INDUSTRIAL AREA),ANNISTON,AL,33.65943,-85.96943
Federal Superfund,ALABAMA ARMY AMMUNITION PLANT,CHILDERSBURG,AL,33.3381,-86.3268
Federal Superfund,USARMY/NASA REDSTONE ARSENAL,HUNTSVILLE,AL,34.64694,-86.67305
Federal Superfund,WILLIAMS AIR FORCE BASE,CHANDLER,AZ,33.30695,-111.6519
Federal Superfund,LUKE AIR FORCE BASE,GLENDALE,AZ,33.54,-112.3567
Federal Superfund,YUMA MARINE CORPS AIR STATION,YUMA,AZ,32.65458,-114.5888
Federal Superfund,ALAMEDA NAVAL AIR STATION,ALAMEDA,CA,37.78888,-122.33
Federal Superfund,BARSTOW MARINE CORPS LOGISTICS BASE,BARSTOW,CA,34.87833,-116.9389
Federal Superfund,CAMP PENDLETON MARINE CORPS BASE,CAMP PENDLETON,CA,33.30666,-117.3408
Federal Superfund,CONCORD NAVAL WEAPONS STATION,CONCORD,CA,38.04944,-122
Federal Superfund,LABORATORY FOR ENERGY-RELATED HEALTH RESEARCH/OLD CAMPUS LANDFILL (USDOE),DAVIS,CA,38.51875,-121.75125
Federal Superfund,EDWARDS AIR FORCE BASE,EDWARDS AFB,CA,34.94943,-117.8857
Federal Superfund,EL TORO MARINE CORPS AIR STATION,EL TORO,CA,33.67666,-117.7176
Federal Superfund,SHARPE ARMY DEPOT,LATHROP,CA,37.82916,-121.2672
Federal Superfund,"LAWRENCE LIVERMORE NATL LAB, MAIN SITE (USDOE)",LIVERMORE,CA,37.68806,-121.7047
Federal Superfund,FORT ORD,MARINA,CA,36.625,-121.75
Federal Superfund,MATHER AIR FORCE BASE (AC&W DISPOSAL SITE),MATHER,CA,38.55695,-121.2972
Federal Superfund,MCCLELLAN AIR FORCE BASE (GROUND WATER CONTAMINATION),MCCLELLAN AFB,CA,38.66,-121.3994
Federal Superfund,CASTLE AIR FORCE BASE (6 AREAS),MERCED,CA,37.36736,-120.5636
Federal Superfund,MOFFETT NAVAL AIR STATION,MOFFETT FIELD,CA,37.41138,-122.0522
Federal Superfund,JET PROPULSION LABORATORY (NASA),PASADENA,CA,34.20118,-118.16743
Federal Superfund,RIVERBANK ARMY AMMUNITION PLANT,RIVERBANK,CA,37.71695,-120.9181
Federal Superfund,MARCH AIR FORCE BASE,RIVERSIDE,CA,33.90638,-117.2557
Federal Superfund,SACRAMENTO ARMY DEPOT,SACRAMENTO,CA,38.52028,-121.3958
Federal Superfund,NORTON AIR FORCE BASE (LNDFLL #2),SAN BERNARDINO,CA,34.09806,-117.2372
Federal Superfund,TREASURE ISLAND NAVAL STATION-HUNTERS POINT ANNEX,SAN FRANCISCO,CA,37.72229,-122.36732
Federal Superfund,LAWRENCE LIVERMORE NATL LAB (SITE 300) (USDOE),TRACY,CA,37.6443,-121.57666
Federal Superfund,TRACY DEFENSE DEPOT (USARMY),TRACY,CA,37.71528,-121.3911
Federal Superfund,TRAVIS AIR FORCE BASE,TRAVIS AFB,CA,38.26445,-121.9332
Federal Superfund,GEORGE AIR FORCE BASE,VICTORVILLE,CA,34.595,-117.3833
Federal Superfund,ROCKY MOUNTAIN ARSENAL (USARMY),ADAMS COUNTY,CO,39.83556,-104.8842
Federal Superfund,ROCKY FLATS PLANT (USDOE),GOLDEN,CO,39.89416,-105.2017
Federal Superfund,AIR FORCE PLANT PJKS,LITTLETON,CO,39.51421,-105.1337
Federal Superfund,NEW LONDON SUBMARINE BASE,NEW LONDON,CT,41.40013,-72.08708
Federal Superfund,WASHINGTON NAVY YARD,WASHINGTON,DC,38.875,-76.9875
Federal Superfund,DOVER AIR FORCE BASE,DOVER,DE,39.12778,-75.46666
Federal Superfund,HOMESTEAD AIR FORCE BASE,HOMESTEAD AIR FORCE BASE,FL,25.48944,-80.39694
Federal Superfund,JACKSONVILLE NAVAL AIR STATION,JACKSONVILLE,FL,30.22111,-81.68277
Federal Superfund,USN AIR STATION CECIL FIELD,JACKSONVILLE,FL,30.23861,-81.90277
Federal Superfund,WHITING FIELD NAVAL AIR STATION,MILTON,FL,30.70972,-87.02041
Federal Superfund,PENSACOLA NAVAL AIR STATION,PENSACOLA,FL,30.35722,-87.28305
Federal Superfund,MARINE CORPS LOGISTICS BASE,ALBANY,GA,31.55721,-84.055
Federal Superfund,ROBINS AIR FORCE BASE (LANDFILL #4/SLUDGE LAGOON),HOUSTON COUNTY,GA,32.61998,-83.58207
Federal Superfund,PEARL HARBOR NAVAL COMPLEX,PEARL HARBOR,HI,21.38888,-157.98333
Federal Superfund,SCHOFIELD BARRACKS (USARMY),SCHOFIELD,HI,21.49069,-158.03013
Federal Superfund,NAVAL COMPUTER AND TELECOMMUNICATIONS AREA MASTER STATION EASTERN PACIFIC,WAHIAWA,HI,21.51902,-158.00513
Federal Superfund,IOWA ARMY AMMUNITION PLANT,MIDDLETOWN,IA,40.80833,-91.24666
Federal Superfund,IDAHO NATIONAL ENGINEERING LABORATORY (USDOE),IDAHO FALLS,ID,43.52938,-112.9435
Federal Superfund,MOUNTAIN HOME AIR FORCE BASE,MOUNTAIN HOME,ID,43.04805,-115.8647
Federal Superfund,SANGAMO ELECTRIC DUMP/CRAB ORCHARD NATIONAL WILDLIFE REFUGE (USDOI),CARTERVILLE,IL,37.69319,-89.01472
Federal Superfund,JOLIET ARMY AMMUNITION PLANT (LOAD-ASSEMBLY-PACKING AREA),JOLIET,IL,41.3662,-88.0772
Federal Superfund,JOLIET ARMY AMMUNITION PLANT (MANUFACTURING AREA),JOLIET,IL,41.3762,-88.1563
Federal Superfund,CHANUTE AIR FORCE BASE,RANTOUL,IL,40.28861,-88.13861
Federal Superfund,SAVANNA ARMY DEPOT ACTIVITY,SAVANNA,IL,42.21,-90.31333
Federal Superfund,FORT RILEY,JUNCTION CITY,KS,39.16666,-96.75
Federal Superfund,PADUCAH GASEOUS DIFFUSION PLANT (USDOE),PADUCAH,KY,37.12013,-88.81111
Federal Superfund,LOUISIANA ARMY AMMUNITION PLANT,DOYLINE,LA,32.5422,-93.421
Federal Superfund,HANSCOM FIELD/HANSCOM AIR FORCE BASE,BEDFORD,MA,42.47066,-71.28944
Federal Superfund,NAVAL WEAPONS INDUSTRIAL RESERVE PLANT,BEDFORD,MA,42.47888,-71.29027
Federal Superfund,OTIS AIR NATIONAL GUARD BASE/CAMP EDWARDS,FALMOUTH,MA,41.65166,-70.52138
Federal Superfund,FORT DEVENS,FORT DEVENS,MA,42.53611,-71.59611
Federal Superfund,"NATICK LABORATORY ARMY RESEARCH, DEVELOPMENT, AND ENGINEERING CENTER",NATICK,MA,42.28888,-71.36361
Federal Superfund,FORT DEVENS-SUDBURY TRAINING ANNEX,SUDBURY,MA,42.40694,-71.47527
Federal Superfund,MATERIALS TECHNOLOGY LABORATORY (USARMY),WATERTOWN,MA,42.36041,-71.16611
Federal Superfund,SOUTH WEYMOUTH NAVAL AIR STATION,WEYMOUTH,MA,42.15527,-70.93347
Federal Superfund,ABERDEEN PROVING GROUND (MICHAELSVILLE LANDFILL),ABERDEEN,MD,39.4606,-76.1414
Federal Superfund,ANDREWS AIR FORCE BASE,ANDREWS AIR FORCE BASE,MD,38.79166,-76.875
Federal Superfund,CURTIS BAY COAST GUARD YARD,BALTIMORE,MD,39.2,-76.57269
Federal Superfund,BELTSVILLE AGRICULTURAL RESEARCH CENTER (USDA),BELTSVILLE,MD,39.02916,-76.88458
Federal Superfund,ABERDEEN PROVING GROUND (EDGEWOOD AREA),EDGEWOOD,MD,39.3954,-76.30773
Federal Superfund,INDIAN HEAD NAVAL SURFACE WARFARE CENTER,INDIAN HEAD,MD,38.59138,-77.1743
Federal Superfund,FORT GEORGE G. MEADE,ODENTON,MD,39.08333,-76.71527
Federal Superfund,PATUXENT RIVER NAVAL AIR STATION,PATUXENT RIVER,MD,38.27069,-76.41944
Federal Superfund,BRUNSWICK NAVAL AIR STATION,BRUNSWICK,ME,43.90634,-69.93398
Federal Superfund,PORTSMOUTH NAVAL SHIPYARD,KITTERY,ME,43.08416,-70.74166
Federal Superfund,LORING AIR FORCE BASE,LIMESTONE,ME,46.94444,-67.88388
RCRA,Allworth Inc,Birmingham,AL,33.594083,-86.771944
Federal Superfund,WURTSMITH AIR FORCE BASE,OSCODA,MI,44.45,-83.36666
Federal Superfund,NAVAL INDUSTRIAL RESERVE ORDNANCE PLANT,FRIDLEY,MN,45.05883,-93.27366
Federal Superfund,TWIN CITIES AIR FORCE RESERVE BASE (SMALL ARMS RANGE LANDFILL),MINNEAPOLIS,MN,44.86306,-93.20471
Federal Superfund,NEW BRIGHTON/ARDEN HILLS/TCAAP (USARMY),NEW BRIGHTON,MN,45.07916,-93.1975
Federal Superfund,LAKE CITY ARMY AMMUNITION PLANT (NORTHWEST LAGOON),INDEPENDENCE,MO,39.103,-94.2783
Federal Superfund,WELDON SPRING FORMER ARMY ORDNANCE WORKS,ST. CHARLES COUNTY,MO,38.69638,-90.72916
Federal Superfund,WELDON SPRING QUARRY/PLANT/PITS (USDOE/ARMY),ST. CHARLES COUNTY,MO,38.69694,-90.72499
Federal Superfund,CHERRY POINT MARINE CORPS AIR STATION,HAVELOCK,NC,34.9,-76.8917
Federal Superfund,CAMP LEJEUNE MILITARY RES. (USNAVY),ONSLOW COUNTY,NC,34.71778,-77.34291
Federal Superfund,CORNHUSKER ARMY AMMUNITION PLANT,HALL COUNTY,NE,40.92333,-98.4925
Federal Superfund,PEASE AIR FORCE BASE,PORTSMOUTH/NEWINGTON,NH,43.08016,-70.82125
Federal Superfund,FEDERAL AVIATION ADMINISTRATION TECHNICAL CENTER (USDOT),ATLANTIC COUNTY,NJ,39.45833,-74.58333
Federal Superfund,NAVAL WEAPONS STATION EARLE (SITE A),COLTS NECK,NJ,40.26458,-74.16291
Federal Superfund,NAVAL AIR ENGINEERING CENTER,LAKEHURST,NJ,40.02971,-74.36916
Federal Superfund,MIDDLESEX SAMPLING PLANT (USDOE),MIDDLESEX,NJ,40.5698,-74.49319
Federal Superfund,FORT DIX (LANDFILL SITE),PEMBERTON TOWNSHIP,NJ,39.9801,-74.6244
Federal Superfund,PICATINNY ARSENAL (USARMY),ROCKAWAY TOWNSHIP,NJ,40.91666,-74.58333
Federal Superfund,"W.R. GRACE & CO., INC./WAYNE INTERIM STORAGE SITE (USDOE)",WAYNE TOWNSHIP,NJ,40.96901,-74.27032
Federal Superfund,MCGUIRE AIR FORCE BASE #1,WRIGHTSTOWN,NJ,40.01805,-74.59361
Federal Superfund,LEE ACRES LANDFILL (USDOI),FARMINGTON,NM,36.7111,-108.0921
Federal Superfund,CAL WEST METALS (USSBA),LEMITAR,NM,34.16333,-106.9201
Federal Superfund,PLATTSBURGH AIR FORCE BASE,PLATTSBURGH,NY,44.6575,-73.46471
Federal Superfund,GRIFFISS AIR FORCE BASE (11 AREAS),ROME,NY,43.23333,-75.41666
Federal Superfund,SENECA ARMY DEPOT,ROMULUS,NY,42.75,-76.85445
Federal Superfund,BROOKHAVEN NATIONAL LABORATORY (USDOE),UPTON,NY,40.86,-72.86958
Federal Superfund,AIR FORCE PLANT 85,COLUMBUS,OH,39.98777,-82.88722
Federal Superfund,WRIGHT-PATTERSON AIR FORCE BASE,DAYTON,OH,39.8071,-84.0697
Federal Superfund,FEED MATERIALS PRODUCTION CENTER (USDOE),FERNALD,OH,39.29945,-84.68833
Federal Superfund,RICKENBACKER AIR NATIONAL GUARD (USAF),LOCKBOURNE,OH,39.82361,-82.93805
Federal Superfund,MOUND PLANT (USDOE),MIAMISBURG,OH,39.6264,-84.2862
Federal Superfund,UMATILLA ARMY DEPOT (LAGOONS),HERMISTON,OR,45.83611,-119.45
Federal Superfund,LETTERKENNY ARMY DEPOT (SE AREA),CHAMBERSBURG,PA,39.9957,-77.6444
Federal Superfund,LETTERKENNY ARMY DEPOT (PDO AREA),FRANKLIN COUNTY,PA,40.0075,-77.64
Federal Superfund,WILLOW GROVE NAVAL AIR AND AIR RESERVE STATION,HORSHAM,PA,40.19222,-75.1475
Federal Superfund,NAVY SHIPS PARTS CONTROL CENTER,MECHANICSBURG,PA,40.22388,-76.99361
Federal Superfund,TOBYHANNA ARMY DEPOT,TOBYHANNA,PA,41.19305,-75.41943
Federal Superfund,NAVAL AIR DEVELOPMENT CENTER (8 WASTE AREAS),WARMINSTER TOWNSHIP,PA,40.1996,-75.0642
Federal Superfund,NEWPORT NAVAL EDUCATION & TRAINING CENTER,NEWPORT,RI,41.56445,-71.29346
Federal Superfund,DAVISVILLE NAVAL CONSTRUCTION BATTALION CENTER,NORTH KINGSTOWN,RI,41.6095,-71.47422
Federal Superfund,SAVANNAH RIVER SITE (USDOE),AIKEN,SC,33.34888,-81.73778
Federal Superfund,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,PARRIS ISLAND,SC,32.3528,-80.7031
Federal Superfund,ELLSWORTH AIR FORCE BASE,ELLSWORTH AFB,SD,44.14806,-103.0958
Federal Superfund,MEMPHIS DEFENSE DEPOT (DLA),MEMPHIS,TN,35.09333,-90.00333
Federal Superfund,MILAN ARMY AMMUNITION PLANT,MILAN,TN,35.86778,-88.69611
Federal Superfund,OAK RIDGE RESERVATION (USDOE),OAK RIDGE,TN,35.92471,-84.39013
Federal Superfund,LONGHORN ARMY AMMUNITION PLANT,KARNACK,TX,32.665,-94.12333
Federal Superfund,PANTEX PLANT (USDOE),PANTEX VILLAGE,TX,35.32194,-101.56361
Federal Superfund,LONE STAR ARMY AMMUNITION PLANT,TEXARKANA,TX,33.4344,-94.2483
Federal Superfund,HILL AIR FORCE BASE,HILL AFB,UT,41.12833,-111.955
Federal Superfund,OGDEN DEFENSE DEPOT (DLA),OGDEN,UT,41.26666,-112
Federal Superfund,TOOELE ARMY DEPOT (NORTH AREA),TOOELE,UT,40.54166,-112.375
Federal Superfund,ST. JULIENS CREEK ANNEX (U.S. NAVY),CHESAPEAKE,VA,36.79416,-76.31222
Federal Superfund,DEFENSE GENERAL SUPPLY CENTER (DLA),CHESTERFIELD COUNTY,VA,37.4189,-77.4485
Federal Superfund,NAVAL SURFACE WARFARE CENTER - DAHLGREN,DAHLGREN,VA,38.32666,-77.02694
Federal Superfund,LANGLEY AIR FORCE BASE/NASA LANGLEY RESEARCH CENTER,HAMPTON,VA,37.06999,-76.35861
Federal Superfund,FORT EUSTIS (US ARMY),NEWPORT NEWS,VA,37.105,-76.56833
Federal Superfund,NORFOLK NAVAL BASE (SEWELLS POINT NAVAL COMPLEX),NORFOLK,VA,36.94027,-76.30027
Federal Superfund,NORFOLK NAVAL SHIPYARD,PORTSMOUTH,VA,36.82194,-76.29472
Federal Superfund,MARINE CORPS COMBAT DEVELOPMENT COMMAND,QUANTICO,VA,38.52166,-77.29
Federal Superfund,NAVAL AMPHIBIOUS BASE LITTLE CREEK,VIRGINIA BEACH,VA,36.90611,-76.14777
Federal Superfund,NAVAL WEAPONS STATION - YORKTOWN,YORKTOWN,VA,37.24583,-76.58888
Federal Superfund,NWS YORKTOWN - CHEATHAM ANNEX,YORKTOWN,VA,37.28472,-76.6075
RCRA,"Special Devices, Inc.",Mesa,AZ,33.478329,-111.727501
Federal Superfund,HANFORD 100-AREA (USDOE),BENTON COUNTY,WA,46.7011,-119.4829
Federal Superfund,HANFORD 1100-AREA (USDOE),BENTON COUNTY,WA,46.3231,-119.2848
Federal Superfund,HANFORD 200-AREA (USDOE),BENTON COUNTY,WA,46.56333,-119.6049
Federal Superfund,HANFORD 300-AREA (USDOE),BENTON COUNTY,WA,46.3703,-119.2752
Federal Superfund,BANGOR ORDNANCE DISPOSAL (USNAVY),BREMERTON,WA,47.76471,-122.7008
Federal Superfund,PUGET SOUND NAVAL SHIPYARD COMPLEX,BREMERTON,WA,47.55916,-122.64722
Federal Superfund,PORT HADLOCK DETACHMENT (USNAVY),INDIAN ISLAND,WA,48.08347,-122.72958
Federal Superfund,NAVAL UNDERSEA WARFARE ENGINEERING STATION (4 WASTE AREAS),KEYPORT,WA,47.6946,-122.622
Federal Superfund,JACKSON PARK HOUSING COMPLEX (USNAVY),KITSAP COUNTY,WA,47.58861,-122.69597
Federal Superfund,OLD NAVY DUMP/MANCHESTER LABORATORY (USEPA/NOAA),MANCHESTER,WA,47.57444,-122.54805
Federal Superfund,HAMILTON ISLAND LANDFILL (USA/COE),NORTH BONNEVILLE,WA,45.62958,-121.985
Federal Superfund,BANGOR NAVAL SUBMARINE BASE,SILVERDALE,WA,47.699,-122.7131
Federal Superfund,FAIRCHILD AIR FORCE BASE (4 WASTE AREAS),SPOKANE,WA,47.62833,-117.6462
Federal Superfund,AMERICAN LAKE GARDENS/MCCHORD AFB,TACOMA,WA,47.125,-122.5267
Federal Superfund,FORT LEWIS (LANDFILL NO. 5),TACOMA,WA,47.11941,-122.63
Federal Superfund,MCCHORD AIR FORCE BASE (WASH RACK/TREATMENT AREA),TACOMA,WA,47.14111,-122.4889
Federal Superfund,FORT LEWIS LOGISTICS CENTER,TILLICUM,WA,47.1142,-122.5365
Federal Superfund,BONNEVILLE POWER ADMINISTRATION ROSS COMPLEX (USDOE),VANCOUVER,WA,45.6616,-122.6572
Federal Superfund,"NAVAL AIR STATION, WHIDBEY ISLAND (AULT FIELD)",WHIDBEY ISLAND,WA,48.34421,-122.6637
Federal Superfund,"NAVAL AIR STATION, WHIDBEY ISLAND (SEAPLANE BASE)",WHIDBEY ISLAND,WA,48.29945,-122.6133
Federal Superfund,ALLEGANY BALLISTICS LABORATORY (USNAVY),MINERAL COUNTY,WV,39.56097,-78.84361
Federal Superfund,WEST VIRGINIA ORDNANCE (USARMY),POINT PLEASANT,WV,38.92638,-82.07638
Federal Superfund,F.E. WARREN AIR FORCE BASE,CHEYENNE,WY,41.15666,-104.8622
Non-Federal Superfund,ALASKA BATTERY ENTERPRISES,FAIRBANKS,AK,64.8203,-147.7038
Non-Federal Superfund,ARCTIC SURPLUS,FAIRBANKS,AK,64.8122,-147.5643
Non-Federal Superfund,STAUFFER CHEMICAL CO. (LEMOYNE PLANT),AXIS,AL,30.96943,-88.0175
Non-Federal Superfund,STAUFFER CHEMICAL CO. (COLD CREEK PLANT),BUCKS,AL,30.975,-88.02138
Non-Federal Superfund,MOWBRAY ENGINEERING CO.,GREENVILLE,AL,31.83166,-86.61305
Non-Federal Superfund,INDUSTRI-PLEX,WOBURN,MA,42.51666,-71.14166
Non-Federal Superfund,AMERICAN BRASS INC.,HEADLAND,AL,31.325,-85.40416
Non-Federal Superfund,INTERSTATE LEAD CO. (ILCO),LEEDS,AL,33.68888,-86.63333
Non-Federal Superfund,TRIANA/TENNESSEE RIVER,LIMESTONE/MORGAN,AL,34.50888,-86.63819
Non-Federal Superfund,CIBA-GEIGY CORP. (MCINTOSH PLANT),MCINTOSH,AL,31.279,-87.9955
Non-Federal Superfund,OLIN CORP. (MCINTOSH PLANT),MCINTOSH,AL,31.26388,-87.99445
Non-Federal Superfund,CAPITOL CITY PLUME,MONTGOMERY,AL,32.382,-86.306
Non-Federal Superfund,T.H. AGRICULTURE & NUTRITION CO. (MONTGOMERY PLANT),MONTGOMERY,AL,32.3761,-86.3791
Non-Federal Superfund,"REDWING CARRIERS, INC. (SARALAND)",SARALAND,AL,30.80833,-88.07306
Non-Federal Superfund,ALABAMA PLATING CO INC,VINCENT,AL,33.39972,-86.405
Non-Federal Superfund,GURLEY PIT,EDMONDSEN,AR,35.1209,-90.3116
Non-Federal Superfund,"POPILE, INC.",EL DORADO,AR,33.1825,-92.67333
Non-Federal Superfund,INDUSTRIAL WASTE CONTROL,FORT SMITH,AR,35.2402,-94.3525
Non-Federal Superfund,JACKSONVILLE MUNICIPAL LANDFILL,JACKSONVILLE,AR,34.86333,-92.07166
Non-Federal Superfund,ROGERS ROAD MUNICIPAL LANDFILL,JACKSONVILLE,AR,34.8627,-92.0778
Non-Federal Superfund,"VERTAC, INC.",JACKSONVILLE,AR,34.878,-92.1312
Non-Federal Superfund,MID-SOUTH WOOD PRODUCTS,MENA,AR,34.5697,-94.2566
Non-Federal Superfund,CECIL LINDSEY,NEWPORT,AR,35.6349,-91.2255
Non-Federal Superfund,MIDLAND PRODUCTS,OLA/BIRTA,AR,35.025,-93.20388
Non-Federal Superfund,"ARKWOOD, INC.",OMAHA,AR,36.445,-93.1964
Non-Federal Superfund,MONROE AUTO EQUIPMENT CO. (PARAGOULD PIT),PARAGOULD,AR,36.02083,-90.575
Non-Federal Superfund,MOUNTAIN PINE PRESSURE TREATING,PLAINVIEW,AR,34.98416,-93.30222
Non-Federal Superfund,OUACHITA NEVADA WOOD TREATER,READER,AR,33.75945,-93.10425
Non-Federal Superfund,FRIT INDUSTRIES,WALNUT RIDGE,AR,36.105,-90.94166
