OPD ID,OCS Block,OCS Block Label
NG15-03,267,267
NG16-03,267,267
NG15-01,300,300
NG16-01,300,300
NG15-03,266,266
NG16-03,266,266
NG15-01,301,301
NG16-01,301,301
NG15-03,265,265
NG16-03,265,265
NG15-01,302,302
NG16-01,302,302
NG15-02,305,305
NG16-02,305,305
NG15-01,303,303
NG16-01,303,303
NG15-02,304,304
NG16-02,304,304
NG15-01,304,304
NG16-01,304,304
NG15-02,303,303
NG16-02,303,303
NG15-01,305,305
NG16-01,305,305
NG15-02,302,302
NG16-02,302,302
NG15-02,265,265
NG16-02,265,265
NG15-02,301,301
NG16-02,301,301
NG15-02,266,266
NG16-02,266,266
NG15-02,300,300
NG16-02,300,300
NG15-02,267,267
NG16-02,267,267
NG15-02,299,299
NG16-02,299,299
NG15-02,268,268
NG16-02,268,268
NG15-02,298,298
NG16-02,298,298
NG15-02,269,269
NG16-02,269,269
NG15-02,297,297
NG16-02,297,297
NG15-02,270,270
NG16-02,270,270
NG15-02,296,296
NG16-02,296,296
NG15-02,271,271
NG16-02,271,271
NG15-02,295,295
NG16-02,295,295
NG15-02,272,272
NG16-02,272,272
NG15-02,294,294
NG16-02,294,294
NG15-02,273,273
NG16-02,273,273
NG15-02,293,293
NG16-02,293,293
NG15-02,274,274
NG16-02,274,274
NG15-02,292,292
NG16-02,292,292
NG15-02,275,275
NG16-02,275,275
NG15-02,291,291
NG16-02,291,291
NG15-02,276,276
NG16-02,276,276
NG15-02,290,290
NG16-02,290,290
NG15-02,277,277
NG16-02,277,277
NG15-02,289,289
NG16-02,289,289
NG15-02,278,278
NG16-02,278,278
NG15-02,288,288
NG16-02,288,288
NG15-02,279,279
NG16-02,279,279
NG15-02,287,287
NG16-02,287,287
NG15-02,280,280
NG16-02,280,280
NG15-02,286,286
NG16-02,286,286
NG15-02,281,281
NG16-02,281,281
NG15-02,285,285
NG16-02,285,285
NG15-02,282,282
NG16-02,282,282
NG15-02,283,283
NG15-02,284,284
NG16-02,283,283
NG16-02,284,284
NG15-03,261,261
NG15-03,260,260
NG17-01,221,221
NG15-03,259,259
NG16-03,259,259
NG15-01,228,228
NG17-01,222,222
NG16-03,258,258
NG15-03,258,258
NG15-01,227,227
NG16-01,221,221
NG17-01,223,223
NG15-03,257,257
NG16-03,257,257
NG15-01,226,226
NG16-01,222,222
NG17-01,224,224
NG15-03,256,256
NG16-03,256,256
NG15-01,225,225
NG16-01,223,223
NG17-01,225,225
NG15-03,255,255
NG16-03,255,255
NG15-01,224,224
NG15-01,180,180
NG16-01,224,224
NG17-01,226,226
NG15-03,254,254
NG16-03,254,254
TX3A,A  77,A77
NG16-01,225,225
NG17-01,227,227
NG15-03,253,253
NG16-03,253,253
TX3A,A  78,A78
NG16-01,226,226
NG17-01,228,228
NG15-03,252,252
NG16-03,252,252
TX3A,A  79,A79
NG16-01,227,227
NG17-01,229,229
NG15-03,251,251
NG16-03,251,251
TX3A,A  80,A80
NG16-01,228,228
NG17-01,230,230
NG15-03,250,250
NG16-03,250,250
TX3A,A  81,A81
NG15-01,229,229
NG16-01,229,229
NG17-01,231,231
NG15-03,249,249
NG16-03,249,249
TX3A,A  82,A82
NG15-01,230,230
NG16-01,230,230
NG17-01,232,232
NG15-03,248,248
NG16-03,248,248
TX3A,A  83,A83
NG15-01,231,231
NG16-01,231,231
NG17-01,233,233
NG15-03,247,247
NG16-03,247,247
TX3A,A  84,A84
NG15-01,232,232
NG16-01,232,232
NG17-01,234,234
NG15-03,246,246
NG16-03,246,246
TX3A,A  85,A85
NG15-01,233,233
NG17-01,235,235
NG16-01,233,233
NG15-03,245,245
NG16-03,245,245
TX3A,A  86,A86
NG15-01,234,234
NG17-01,236,236
NG16-01,234,234
NG15-03,244,244
NG16-03,244,244
TX3A,A  87,A87
NG15-01,235,235
NG16-01,235,235
NG17-01,237,237
NG15-03,243,243
NG16-03,243,243
TX3A,A  88,A88
NG15-01,236,236
NG16-01,236,236
NG17-01,238,238
TX3A,A  89,A89
NG15-03,242,242
NG16-03,242,242
NG15-01,237,237
NG16-01,237,237
NG17-01,239,239
TX3A,A  90,A90
NG15-03,241,241
NG16-03,241,241
NG15-01,238,238
NG16-01,238,238
NG17-01,240,240
TX3A,760,760
NG15-03,240,240
NG16-03,240,240
TX3,759,759
NG15-01,239,239
NG17-01,241,241
NG16-01,239,239
NG15-03,239,239
NG16-03,239,239
TX3,758,758
NG15-01,240,240
NG17-01,242,242
NG16-01,240,240
NG15-03,238,238
NG16-03,238,238
TX3,757,757
NG15-01,241,241
NG16-01,241,241
NG17-01,243,243
NG15-03,237,237
NG16-03,237,237
TX3,756,756
NG15-01,242,242
NG16-01,242,242
NG15-03,236,236
NG16-03,236,236
TX3,755,755
NG15-01,243,243
NG16-01,243,243
NG15-03,235,235
NG16-03,235,235
TX3,754,754
NG15-01,244,244
NG16-01,244,244
NG15-03,234,234
NG16-03,234,234
TX3,753,753
NG15-01,245,245
NG16-01,245,245
NG15-03,233,233
NG16-03,233,233
TX3,752,752
NG15-01,246,246
NG16-01,246,246
NG15-03,232,232
NG16-03,232,232
TX3,751,751
NG15-01,247,247
NG16-01,247,247
NG15-03,231,231
NG16-03,231,231
TX3,750,750
NG15-01,248,248
NG16-01,248,248
NG15-03,230,230
NG16-03,230,230
NG15-01,249,249
NG16-01,249,249
NG15-03,229,229
NG16-03,229,229
NG15-01,250,250
NG16-01,250,250
NG15-03,228,228
NG16-03,228,228
NG15-01,251,251
NG16-01,251,251
NG15-03,227,227
NG16-03,227,227
NG15-01,252,252
NG16-01,252,252
NG15-03,226,226
NG16-03,226,226
NG15-01,253,253
NG16-01,253,253
NG15-03,225,225
NG16-03,225,225
NG15-01,254,254
NG16-01,254,254
NG15-03,224,224
NG16-03,224,224
NG15-01,255,255
NG16-01,255,255
NG15-03,223,223
NG16-03,223,223
NG15-01,256,256
NG16-01,256,256
NG15-03,222,222
NG16-03,222,222
NG15-01,257,257
NG16-01,257,257
NG15-03,221,221
NG16-03,221,221
NG15-01,258,258
NG16-01,258,258
NG15-02,261,261
NG16-02,261,261
NG15-01,259,259
NG16-01,259,259
NG15-02,260,260
NG16-02,260,260
NG15-01,260,260
NG16-01,260,260
NG15-02,259,259
NG16-02,259,259
NG15-01,261,261
NG16-01,261,261
NG15-02,258,258
NG16-02,258,258
NG15-02,221,221
NG16-02,221,221
NG15-02,257,257
NG16-02,257,257
NG15-02,222,222
NG16-02,222,222
NG15-02,256,256
NG16-02,256,256
NG15-02,223,223
NG16-02,223,223
NG15-02,255,255
NG16-02,255,255
NG15-02,224,224
NG16-02,224,224
NG15-02,254,254
NG16-02,254,254
NG15-02,225,225
NG16-02,225,225
NG15-02,253,253
NG16-02,253,253
NG15-02,226,226
NG16-02,226,226
NG15-02,252,252
NG16-02,252,252
NG15-02,227,227
NG16-02,227,227
NG15-02,251,251
NG16-02,251,251
NG15-02,228,228
NG16-02,228,228
NG15-02,250,250
NG16-02,250,250
NG15-02,229,229
NG16-02,229,229
NG15-02,249,249
NG16-02,249,249
NG15-02,230,230
NG16-02,230,230
NG15-02,248,248
NG16-02,248,248
NG15-02,231,231
NG16-02,231,231
NG15-02,247,247
NG16-02,247,247
NG15-02,232,232
NG16-02,232,232
NG15-02,246,246
NG16-02,246,246
NG15-02,233,233
NG16-02,233,233
NG15-02,245,245
NG16-02,245,245
NG15-02,234,234
NG16-02,234,234
NG15-02,244,244
NG16-02,244,244
NG15-02,235,235
NG16-02,235,235
NG15-02,243,243
NG16-02,243,243
NG15-02,236,236
NG16-02,236,236
NG15-02,242,242
NG16-02,242,242
NG15-02,237,237
NG16-02,237,237
NG15-02,241,241
NG16-02,241,241
NG15-02,238,238
NG16-02,238,238
NG15-02,239,239
NG15-02,240,240
NG16-02,239,239
NG16-02,240,240
NG15-01,187,187
NG15-03,217,217
NG15-01,186,186
NG15-03,216,216
NG15-01,185,185
NG17-01,177,177
NG15-03,215,215
NG16-03,215,215
TX3A,A  76,A76
NG17-01,178,178
NG16-03,214,214
NG15-03,214,214
TX3A,A  75,A75
NG16-01,177,177
NG17-01,179,179
NG15-03,213,213
NG16-03,213,213
TX3A,A  74,A74
NG16-01,178,178
NG17-01,180,180
NG15-03,212,212
NG16-03,212,212
TX3A,A  73,A73
NG16-01,179,179
NG17-01,181,181
NG15-03,211,211
NG16-03,211,211
TX3A,A  72,A72
NG16-01,180,180
NG17-01,182,182
NG15-03,210,210
NG16-03,210,210
TX3A,A  71,A71
NG16-01,181,181
NG17-01,183,183
NG15-03,209,209
NG16-03,209,209
TX3A,A  70,A70
NG16-01,182,182
NG17-01,184,184
NG16-03,208,208
NG15-03,208,208
TX3A,A  69,A69
NG16-01,183,183
NG17-01,185,185
NG15-03,207,207
NG16-03,207,207
TX3A,A  68,A68
NG16-01,184,184
NG17-01,186,186
NG15-03,206,206
NG16-03,206,206
TX3A,A  67,A67
NG16-01,185,185
NG17-01,187,187
NG15-03,205,205
NG16-03,205,205
TX3A,A  66,A66
NG16-01,186,186
NG17-01,188,188
NG15-03,204,204
NG16-03,204,204
TX3A,A  65,A65
NG16-01,187,187
NG17-01,189,189
NG15-03,203,203
NG16-03,203,203
TX3A,A  64,A64
NG15-01,188,188
NG16-01,188,188
NG17-01,190,190
NG15-03,202,202
NG16-03,202,202
TX3A,A  63,A63
NG15-01,189,189
NG16-01,189,189
NG17-01,191,191
NG15-03,201,201
NG16-03,201,201
TX3A,A  62,A62
NG15-01,190,190
NG16-01,190,190
NG17-01,192,192
NG15-03,200,200
NG16-03,200,200
TX3A,A  61,A61
NG15-01,191,191
NG16-01,191,191
NG17-01,193,193
NG15-03,199,199
NG16-03,199,199
TX3A,A  60,A60
NG15-01,192,192
NG16-01,192,192
NG17-01,194,194
TX3A,A  59,A59
NG15-03,198,198
NG16-03,198,198
NG15-01,193,193
NG16-01,193,193
NG17-01,195,195
TX3A,735,735
NG16-03,197,197
NG15-03,197,197
NG15-01,194,194
NG16-01,194,194
NG17-01,196,196
TX3A,736,736
NG15-03,196,196
NG16-03,196,196
TX3,737,737
NG15-01,195,195
NG17-01,197,197
NG16-01,195,195
NG15-03,195,195
NG16-03,195,195
TX3,738,738
NG15-01,196,196
NG16-01,196,196
NG17-01,198,198
NG16-03,194,194
NG15-03,194,194
TX3,739,739
NG15-01,197,197
NG16-01,197,197
NG15-02,181,181
NG15-03,193,193
NG16-03,193,193
TX3,740,740
NG15-01,198,198
NG16-01,198,198
NG15-03,192,192
NG16-03,192,192
TX3,741,741
NG15-01,199,199
NG16-01,199,199
NG15-03,191,191
NG16-03,191,191
TX3,742,742
NG15-01,200,200
NG16-01,200,200
NG16-03,190,190
NG15-03,190,190
TX3,743,743
NG15-01,201,201
NG16-01,201,201
NG15-03,189,189
NG16-03,189,189
TX3,744,744
NG15-01,202,202
NG16-01,202,202
NG15-03,188,188
NG16-03,188,188
TX3,745,745
NG15-01,203,203
NG16-01,203,203
NG15-03,187,187
NG16-03,187,187
NG15-01,204,204
NG16-01,204,204
NG15-03,186,186
NG16-03,186,186
NG15-01,205,205
NG16-01,205,205
NG15-03,185,185
NG16-03,185,185
NG15-01,206,206
NG16-01,206,206
NG15-03,184,184
NG16-03,184,184
NG15-01,207,207
NG16-01,207,207
NG15-03,183,183
NG16-03,183,183
NG15-01,208,208
NG16-01,208,208
NG15-03,182,182
NG16-03,182,182
NG15-01,209,209
NG16-01,209,209
NG15-03,181,181
NG16-03,181,181
NG15-01,210,210
NG16-01,210,210
NG15-03,180,180
NG16-03,180,180
NG15-01,211,211
NG16-01,211,211
NG15-03,179,179
NG16-03,179,179
NG15-01,212,212
NG16-01,212,212
NG15-03,178,178
NG16-03,178,178
NG15-01,213,213
NG16-01,213,213
NG15-03,177,177
NG16-03,177,177
NG15-01,214,214
NG16-01,214,214
NG15-02,217,217
NG16-02,217,217
NG15-01,215,215
NG16-01,215,215
NG15-02,216,216
NG16-02,216,216
NG15-01,216,216
NG16-01,216,216
NG15-02,215,215
NG16-02,215,215
NG15-01,217,217
NG16-01,217,217
NG15-02,214,214
NG16-02,214,214
NG15-02,177,177
NG16-02,177,177
NG15-02,213,213
NG16-02,213,213
NG15-02,178,178
NG16-02,178,178
NG15-02,212,212
NG16-02,212,212
NG15-02,179,179
NG16-02,179,179
NG15-02,211,211
NG16-02,211,211
NG15-02,180,180
NG16-02,180,180
NG15-02,210,210
NG16-02,210,210
NG16-02,181,181
NG15-02,209,209
NG16-02,209,209
NG15-02,182,182
NG16-02,182,182
NG15-01,145,145
NG15-02,208,208
NG16-02,208,208
NG15-02,183,183
NG16-02,183,183
NG15-02,207,207
NG16-02,207,207
NG15-02,184,184
NG16-02,184,184
NG15-02,206,206
NG16-02,206,206
NG15-02,185,185
NG16-02,185,185
NG15-02,205,205
NG16-02,205,205
NG15-02,186,186
NG16-02,186,186
NG15-02,204,204
NG16-02,204,204
NG15-02,187,187
NG16-02,187,187
NG15-02,203,203
NG16-02,203,203
NG15-01,144,144
NG15-02,188,188
NG16-02,188,188
NG15-02,202,202
NG16-02,202,202
NG15-02,189,189
NG16-02,189,189
NG15-02,201,201
NG16-02,201,201
NG15-02,190,190
NG16-02,190,190
NG15-02,200,200
NG16-02,200,200
NG15-02,191,191
NG16-02,191,191
NG15-02,199,199
NG16-02,199,199
NG15-02,192,192
NG16-02,192,192
NG15-02,198,198
NG16-02,198,198
NG15-02,193,193
NG16-02,193,193
NG15-02,197,197
NG16-02,197,197
NG15-02,194,194
NG16-02,194,194
NG15-02,195,195
NG15-02,196,196
NG16-02,195,195
NG16-02,196,196
TX3A,A  39,A39
TX3A,A  40,A40
TX3A,A  41,A41
TX3A,A  42,A42
TX3A,A  43,A43
TX3A,A  44,A44
TX3A,A  45,A45
NG15-03,173,173
TX3A,A  46,A46
NG15-03,172,172
TX3A,A  47,A47
NG17-01,133,133
NG15-03,171,171
NG16-03,171,171
TX3A,A  48,A48
NG17-01,134,134
NG15-03,170,170
NG16-03,170,170
TX3A,A  49,A49
NG16-01,133,133
NG17-01,135,135
NG15-03,169,169
NG16-03,169,169
TX3A,A  50,A50
NG16-01,134,134
NG17-01,136,136
NG15-03,168,168
NG16-03,168,168
TX3A,A  51,A51
NG16-01,135,135
NG17-01,137,137
NG15-03,167,167
NG16-03,167,167
NG16-01,136,136
NG17-01,138,138
TX3A,A  52,A52
NG15-03,166,166
NG16-03,166,166
NG16-01,137,137
NG17-01,139,139
NG15-03,165,165
NG16-03,165,165
TX3A,A  53,A53
NG16-01,138,138
NG17-01,140,140
NG15-03,164,164
NG16-03,164,164
TX3A,A  54,A54
NG16-01,139,139
NG17-01,141,141
NG16-03,163,163
NG15-03,163,163
TX3A,A  55,A55
NG16-01,140,140
NG17-01,142,142
NG15-03,162,162
NG16-03,162,162
NG15-02,143,143
TX3A,A  56,A56
NG17-01,143,143
NG16-01,141,141
NG15-03,161,161
NG16-03,161,161
NG15-02,144,144
TX3A,A  57,A57
NG16-01,142,142
NG17-01,144,144
NG15-03,160,160
NG16-03,160,160
NG15-02,145,145
TX3A,A  58,A58
NG16-01,143,143
NG17-01,145,145
NG15-03,159,159
NG16-03,159,159
NG16-01,144,144
NG17-01,146,146
NG15-03,158,158
NG16-03,158,158
TX3A,734,734
NG16-01,145,145
NG17-01,147,147
NG15-03,157,157
NG16-03,157,157
TX3A,733,733
,,
NG15-01,146,146
NG16-01,146,146
NG17-01,148,148
NG15-03,156,156
NG16-03,156,156
TX3A,732,732
NG15-01,147,147
NG16-01,147,147
NG17-01,149,149
NG15-03,155,155
NG16-03,155,155
TX3,731,731
NG15-01,148,148
NG17-01,150,150
NG16-01,148,148
NG15-03,154,154
NG16-03,154,154
TX3,730,730
NG15-01,149,149
NG16-01,149,149
NG17-01,151,151
NG15-03,153,153
NG16-03,153,153
NG15-02,138,138
NG15-01,150,150
NG16-01,150,150
NG17-01,152,152
NG15-03,152,152
NG16-03,152,152
TX3,729,729
NG15-01,151,151
NG16-01,151,151
NG17-01,153,153
NG15-03,151,151
NG16-03,151,151
TX3,728,728
NG15-01,152,152
NG16-01,152,152
NG15-03,150,150
NG16-03,150,150
TX7C,A 403,A403
TX3,727,727
NG15-01,153,153
NG16-01,153,153
NG15-03,149,149
NG16-03,149,149
TX3,726,726
NG15-01,154,154
NG16-01,154,154
NG15-03,148,148
NG16-03,148,148
NG15-01,155,155
NG16-01,155,155
TX3,725,725
NG15-03,147,147
NG16-03,147,147
TX7C,A 402,A402
NG15-01,156,156
NG16-01,156,156
NG15-03,146,146
NG16-03,146,146
NG15-02,136,136
TX3,724,724
NG15-01,157,157
NG16-01,157,157
NG15-03,145,145
NG16-03,145,145
NG15-01,158,158
NG16-01,158,158
NG15-03,144,144
NG16-03,144,144
NG15-01,159,159
NG16-01,159,159
NG15-03,143,143
NG16-03,143,143
NG15-02,135,135
NG15-01,160,160
NG16-01,160,160
NG15-03,142,142
NG16-03,142,142
NG15-01,161,161
NG16-01,161,161
NG15-03,141,141
NG16-03,141,141
NG15-02,134,134
NG15-01,162,162
NG16-01,162,162
NG15-03,140,140
NG16-03,140,140
NG15-01,163,163
NG16-01,163,163
NG15-03,139,139
NG16-03,139,139
NG15-01,164,164
NG16-01,164,164
NG15-03,138,138
NG16-03,138,138
NG15-01,165,165
NG16-01,165,165
NG15-03,137,137
NG16-03,137,137
TX7C,A 401,A401
NG15-01,166,166
NG16-01,166,166
NG15-03,136,136
NG16-03,136,136
NG15-01,104,104
NG15-01,167,167
NG16-01,167,167
NG15-03,135,135
NG16-03,135,135
NG15-02,133,133
NG15-01,168,168
NG16-01,168,168
NG15-03,134,134
NG16-03,134,134
NG15-01,169,169
NG16-01,169,169
NG15-03,133,133
NG16-03,133,133
NG15-01,103,103
NG15-01,170,170
NG16-01,170,170
NG15-02,173,173
NG16-02,173,173
NG15-01,171,171
NG16-01,171,171
NG15-02,172,172
NG16-02,172,172
NG15-01,172,172
NG16-01,172,172
NG15-01,173,173
NG15-02,171,171
NG16-02,171,171
NG15-01,129,129
NG15-01,102,102
NG16-01,173,173
NG15-02,170,170
NG16-02,170,170
NG16-02,133,133
NG15-02,169,169
NG16-02,169,169
NG16-02,134,134
NG15-02,168,168
NG16-02,168,168
NG16-02,135,135
NG15-02,167,167
NG16-02,167,167
NG16-02,136,136
NG15-02,166,166
NG16-02,166,166
TX6A,A 253,A253
NG16-02,137,137
NG15-02,165,165
NG16-02,165,165
NG16-02,138,138
NG15-02,164,164
NG16-02,164,164
NG15-01,128,128
NG15-02,139,139
NG16-02,139,139
NG15-02,163,163
NG16-02,163,163
NG15-02,140,140
NG16-02,140,140
NG15-02,162,162
NG16-02,162,162
NG15-02,141,141
NG16-02,141,141
NG15-02,161,161
NG16-02,161,161
NG15-02,142,142
NG16-02,142,142
NG15-02,160,160
NG16-02,160,160
NG16-02,143,143
NG15-02,159,159
NG16-02,159,159
TX5B,A 119,A119
NG16-02,144,144
NG15-02,158,158
NG16-02,158,158
NG16-02,145,145
NG15-02,157,157
NG16-02,157,157
NG15-02,146,146
NG16-02,146,146
NG15-02,156,156
NG16-02,156,156
NG15-02,147,147
NG16-02,147,147
NG15-02,155,155
NG16-02,155,155
NG15-02,148,148
NG16-02,148,148
NG15-02,154,154
NG16-02,154,154
NG15-02,149,149
NG16-02,149,149
NG15-02,153,153
NG16-02,153,153
NG15-02,150,150
NG16-02,150,150
NG15-02,151,151
NG15-02,152,152
NG16-02,151,151
NG16-02,152,152
NG15-01,127,127
TX5B,A 120,A120
TX5B,A 121,A121
NG15-01,126,126
TX5B,A 122,A122
NG15-01,125,125
TX5B,A 123,A123
NG15-01,124,124
TX5B,A 124,A124
TX5B,A 125,A125
NG15-01,123,123
TX5B,A 126,A126
NG15-01,122,122
NG15-03,129,129
TX5B,A 127,A127
NG15-03,128,128
TX5B,A 128,A128
NG15-01,121,121
NG17-01,89,89
NG15-03,127,127
NG16-03,127,127
TX5B,A 129,A129
NG17-01,90,90
NG15-03,126,126
NG16-03,126,126
NG15-01,120,120
TX5B,A 130,A130
NG16-01,89,89
NG17-01,91,91
NG15-03,125,125
NG16-03,125,125
TX5B,A 131,A131
NG17-01,92,92
NG16-01,90,90
NG15-03,124,124
NG16-03,124,124
TX5B,A 132,A132
NG17-01,93,93
NG16-01,91,91
NG15-03,123,123
NG16-03,123,123
NG16-01,92,92
NG17-01,94,94
TX5B,A 133,A133
NG15-03,122,122
NG16-03,122,122
LA1B,663,663
NG17-01,95,95
NG16-01,93,93
NG15-03,121,121
NG16-03,121,121
TX4,A   5,A5
LA1B,662,662
NG16-01,94,94
NG17-01,96,96
NG15-03,120,120
NG16-03,120,120
LA1B,661,661
TX4,A   6,A6
NG16-01,95,95
NG17-01,97,97
LA1B,660,660
NG15-03,119,119
NG16-03,119,119
NG15-01,116,116
TX7C,A 393,A393
TX4,A   7,A7
NG15-02,102,102
NG17-01,98,98
NG16-01,96,96
NG15-03,118,118
NG16-03,118,118
NG15-02,98,98
NG15-02,103,103
TX4,A   8,A8
NG17-01,99,99
NG16-01,97,97
NG15-01,115,115
NG15-03,117,117
NG16-03,117,117
TX4,A   9,A9
NG16-01,98,98
NG17-01,100,100
NG15-03,116,116
NG16-03,116,116
NG15-02,97,97
NG15-01,114,114
TX4,708,708
NG16-01,99,99
NG17-01,101,101
NG15-03,115,115
NG16-03,115,115
NG17-01,102,102
NG16-01,100,100
NG15-03,114,114
NG16-03,114,114
TX4,709,709
NG15-01,113,113
NG17-01,103,103
NG16-01,101,101
NG15-03,113,113
NG16-03,113,113
NG15-02,96,96
TX4,710,710
NG17-01,104,104
NG16-01,102,102
NG15-03,112,112
NG16-03,112,112
TX4,711,711
NG15-02,95,95
NG15-01,112,112
NG17-01,105,105
NG16-01,103,103
NG15-03,111,111
NG16-03,111,111
TX4,712,712
NG16-01,104,104
NG17-01,106,106
NG15-03,110,110
NG16-03,110,110
NG15-01,111,111
TX4,713,713
NG15-01,105,105
NG16-01,105,105
NG17-01,107,107
NG15-03,109,109
NG16-03,109,109
TX7C,A 394,A394
NG15-01,106,106
NG16-01,106,106
NG17-01,108,108
NG15-03,108,108
NG16-03,108,108
TX4,714,714
NG15-01,110,110
NG15-01,107,107
NG17-01,109,109
NG16-01,107,107
NG15-03,107,107
NG16-03,107,107
TX4,715,715
NG15-01,108,108
NG16-01,108,108
NG15-03,106,106
NG16-03,106,106
TX7C,A 395,A395
NG15-01,109,109
TX4,716,716
NG16-01,109,109
NG15-03,105,105
NG16-03,105,105
NG15-01,65,65
TX4,717,717
NG16-01,110,110
NG15-03,104,104
NG16-03,104,104
NG16-01,111,111
TX4,718,718
NG15-03,103,103
NG16-03,103,103
TX7C,A 396,A396
NG15-01,64,64
NG16-01,112,112
NG15-03,102,102
NG16-03,102,102
TX4,719,719
NG16-01,113,113
NG15-03,101,101
NG16-03,101,101
NG15-01,63,63
NG16-01,114,114
NG15-03,100,100
NG16-03,100,100
TX7C,A 397,A397
NG16-01,115,115
NG15-03,99,99
NG16-03,99,99
NG16-01,116,116
NG15-03,98,98
NG16-03,98,98
NG15-01,62,62
NG15-01,117,117
NG16-01,117,117
NG15-03,97,97
NG16-03,97,97
TX7C,A 398,A398
NG15-01,118,118
NG16-01,118,118
NG15-03,96,96
NG16-03,96,96
NG15-01,61,61
NG15-01,119,119
NG16-01,119,119
NG15-03,95,95
NG16-03,95,95
NG16-01,120,120
NG15-03,94,94
NG16-03,94,94
NG16-01,121,121
NG15-03,93,93
NG16-03,93,93
TX6A,A 249,A249
TX7C,A 399,A399
NG16-01,122,122
NG15-03,92,92
NG16-03,92,92
NG16-01,123,123
NG15-03,91,91
NG16-03,91,91
NG16-01,124,124
NG15-03,90,90
NG16-03,90,90
TX6A,A 250,A250
NG16-01,125,125
NG15-03,89,89
NG16-03,89,89
NG16-01,126,126
NG15-02,129,129
NG16-02,129,129
TX7C,A 400,A400
NG16-01,127,127
NG15-02,128,128
NG16-02,128,128
NG16-01,128,128
NG15-02,127,127
NG16-02,127,127
TX6A,A 251,A251
NG16-01,129,129
NG15-02,126,126
NG16-02,126,126
NG16-02,89,89
NG15-02,125,125
NG16-02,125,125
NG16-02,90,90
NG15-02,124,124
NG16-02,124,124
NG16-02,91,91
NG15-02,123,123
NG16-02,123,123
TX7B,A 596,A596
NG16-02,92,92
TX6A,A 252,A252
NG15-02,122,122
NG16-02,122,122
NG16-02,93,93
NG15-02,121,121
NG16-02,121,121
NG16-02,94,94
NG15-02,120,120
NG16-02,120,120
NG16-02,95,95
NG15-02,119,119
NG16-02,119,119
NG16-02,96,96
NG15-02,118,118
NG16-02,118,118
NG16-02,97,97
NG15-02,117,117
NG16-02,117,117
NG16-02,98,98
NG15-02,116,116
NG16-02,116,116
NG16-02,99,99
NG15-02,115,115
NG16-02,115,115
TX5B,A 118,A118
NG16-02,100,100
NG15-02,114,114
NG16-02,114,114
NG16-02,101,101
NG15-02,113,113
NG16-02,113,113
NG16-02,102,102
NG15-02,112,112
NG16-02,112,112
TX7B,A 595,A595
NG16-02,103,103
NG15-02,111,111
NG16-02,111,111
NG15-02,104,104
NG16-02,104,104
NG15-02,110,110
NG16-02,110,110
NG15-02,105,105
NG16-02,105,105
NG15-02,109,109
NG16-02,109,109
NG15-02,106,106
NG16-02,106,106
NG15-02,107,107
NG15-02,108,108
NG16-02,107,107
NG16-02,108,108
TX5B,A 117,A117
TX7B,A 594,A594
TX5B,A 116,A116
TX7B,A 593,A593
TX5B,A 115,A115
TX5B,A 114,A114
TX7B,A 592,A592
TX5B,A 113,A113
TX7B,A 591,A591
TX5B,A 112,A112
TX5B,A 111,A111
TX7B,A 590,A590
NG15-02,64,64
NG15-03,85,85
TX5B,A 110,A110
TX7B,A 589,A589
NG15-03,84,84
TX5B,A 109,A109
NG17-01,45,45
NG15-03,83,83
NG16-03,83,83
TX5B,A 108,A108
TX7B,A 588,A588
NG17-01,46,46
NG15-03,82,82
NG16-03,82,82
TX5B,A 107,A107
NG16-01,45,45
NG17-01,47,47
NG15-03,81,81
NG16-03,81,81
TX7B,A 587,A587
LA1B,654,654
TX5B,A 106,A106
NG16-01,46,46
NG17-01,48,48
NG15-01,75,75
NG15-03,80,80
NG16-03,80,80
LA1B,655,655
TX5B,A 105,A105
NG16-01,47,47
NG17-01,49,49
NG15-03,79,79
NG16-03,79,79
LA1B,656,656
NG15-01,74,74
LA1B,657,657
NG16-01,48,48
NG17-01,50,50
TX5B,A 104,A104
NG15-03,78,78
NG16-03,78,78
LA1B,658,658
NG15-01,73,73
NG16-01,49,49
NG17-01,51,51
NG15-03,77,77
NG16-03,77,77
TX4,A   4,A4
LA1B,659,659
NG16-01,50,50
NG17-01,52,52
NG15-02,60,60
NG15-03,76,76
NG16-03,76,76
TX4,A   3,A3
TX7B,A 586,A586
NG15-02,61,61
NG16-01,51,51
NG17-01,53,53
NG15-03,75,75
NG16-03,75,75
NG15-02,62,62
TX7C,A 392,A392
TX4,A   2,A2
NG16-01,52,52
NG17-01,54,54
NG15-02,63,63
NG15-02,76,76
NG15-03,74,74
NG16-03,74,74
TX6A,A 248,A248
TX4,707,707
NG16-01,53,53
NG17-01,55,55
NG15-03,73,73
NG16-03,73,73
TX7C,A 391,A391
TX4,706,706
NG16-01,54,54
NG17-01,56,56
NG15-03,72,72
NG16-03,72,72
TX6A,A 247,A247
TX4,705,705
NG16-01,55,55
NG17-01,57,57
NG15-03,71,71
NG16-03,71,71
NG16-01,56,56
NG17-01,58,58
NG16-03,70,70
NG15-03,70,70
TX6A,A 246,A246
TX4,704,704
TX7C,A 390,A390
NG16-01,57,57
NG17-01,59,59
NG15-03,69,69
NG16-03,69,69
TX4,703,703
NG16-01,58,58
NG17-01,60,60
TX6A,A 245,A245
NG15-03,68,68
NG16-03,68,68
TX4,702,702
TX7C,A 389,A389
NG16-01,59,59
